aoi_name,start_date,end_date,ndvi,ndwi,s1_moisture,s1_vv_db,s1_vh_db,soil_moisture_pct,soil_moisture_7d_delta,precip_mm_7d,precip_mm_30d,forecast_precip_24h_mm,temp_max_c,river_level_m,flood_extent_km2,drought_index,data_timestamp,source,week_of_year,season,threshold_flood_score,threshold_drought_score,flood_risk_level,drought_risk_level,flood_risk_label,drought_risk_label,flood_watch_count,flood_warning_count,drought_watch_count,drought_warning_count,alert_confidence
pleven_small,2023-04-27,2023-05-27,0.548,-0.5157,0.8051,-4.8725,-12.2,31.7,4.7,9.7,34.7,0.0,25.5,,0.0,0.093,2023-05-27T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,21,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2023-05-27,2023-06-26,0.5428,-0.5204,0.7531,-6.1721,-12.5784,29.7,0.9,15.0,109.6,0.0,32.8,,0.0,0.053,2023-06-26T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,26,summer,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2023-06-26,2023-07-26,0.4813,-0.4782,0.7518,-6.2058,-12.6376,15.9,1.9,9.2,17.4,0.0,40.0,,0.0,0.445,2023-07-26T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,30,summer,0.0,4.0,0,3,SAFE,HIGH_RISK,0,0,2,1,0.9
pleven_small,2023-07-26,2023-08-25,0.4422,-0.4562,0.7377,-6.5574,-12.7682,17.0,1.8,1.4,44.6,0.0,35.9,,0.0,0.183,2023-08-25T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,34,summer,0.0,2.0,0,2,SAFE,MODERATE_RISK,0,0,2,0,0.9
pleven_small,2023-08-25,2023-09-24,0.4266,-0.4482,0.7362,-6.5945,-12.9049,18.6,-5.7,0.5,25.8,0.0,33.9,,0.0,0.334,2023-09-24T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,38,autumn,0.0,2.0,0,2,SAFE,MODERATE_RISK,0,0,2,0,0.9
pleven_small,2023-09-24,2023-10-24,0.3848,-0.4353,0.7462,-6.3452,-12.8297,15.1,-0.1,0.0,0.2,0.0,32.2,,0.0,0.676,2023-10-24T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,43,autumn,0.0,4.0,0,3,SAFE,HIGH_RISK,0,0,2,1,0.9
pleven_small,2023-10-24,2023-11-23,0.3507,-0.4522,0.748,-6.3007,-12.9517,27.7,2.5,12.9,47.1,0.0,15.9,,0.0,0.117,2023-11-23T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,47,autumn,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2023-11-23,2023-12-23,0.327,-0.4304,0.7627,-5.9323,-12.4635,35.8,-3.5,0.7,99.9,0.0,11.7,,0.0,0.055,2023-12-23T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,51,winter,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2024-01-01,2024-01-31,0.2573,-0.1566,0.7661,-5.8483,-12.7268,33.5,-0.5,3.7,36.7,0.0,10.0,,0.0,0.138,2024-01-31T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,5,winter,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2024-01-31,2024-03-01,0.3129,-0.4189,0.7462,-6.3441,-12.8571,32.0,5.7,12.1,30.7,0.0,20.5,,0.0,0.196,2024-03-01T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,9,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2024-03-01,2024-03-31,0.3402,-0.3775,0.7502,-6.2443,-12.6808,23.5,-11.5,15.0,49.3,0.0,28.0,,0.0,0.164,2024-03-31T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,13,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2024-03-31,2024-04-30,0.5201,-0.4942,0.7432,-6.4202,-13.0939,30.7,-6.9,10.1,52.4,0.0,21.1,,0.0,0.043,2024-04-30T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,18,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2024-04-30,2024-05-30,0.558,-0.5285,0.7815,-5.4623,-12.417,34.2,-4.3,2.7,90.9,0.0,23.6,,0.0,0.008,2024-05-30T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,22,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2024-05-30,2024-06-29,0.5141,-0.5144,0.7618,-5.9549,-12.4391,26.0,11.0,9.7,15.5,0.0,35.1,,0.0,0.366,2024-06-29T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,26,summer,0.0,1.0,0,1,SAFE,LOW_RISK,0,0,1,0,0.9
pleven_small,2024-06-29,2024-07-29,0.4187,-0.4425,0.7559,-6.1024,-12.5172,13.6,-6.0,2.5,18.3,0.0,35.2,,0.0,0.472,2024-07-29T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,31,summer,0.0,2.0,0,2,SAFE,MODERATE_RISK,0,0,2,0,0.9
pleven_small,2024-07-29,2024-08-28,0.3689,-0.4087,0.7412,-6.4692,-12.8701,16.4,-0.1,1.1,5.1,0.0,35.0,,0.0,0.615,2024-08-28T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,35,summer,0.0,3.0,0,2,SAFE,MODERATE_RISK,0,0,3,0,0.9
pleven_small,2024-08-28,2024-09-27,0.3279,-0.3784,0.7363,-6.5922,-13.343,14.6,-7.3,0.0,37.0,0.0,31.6,,0.0,0.292,2024-09-27T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,39,autumn,0.0,1.0,0,1,SAFE,LOW_RISK,0,0,1,0,0.9
pleven_small,2024-09-27,2024-10-27,0.3898,-0.4344,0.7325,-6.6885,-13.3988,16.4,-4.3,0.0,31.5,0.0,19.8,,0.0,0.308,2024-10-27T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,43,autumn,0.0,1.0,0,1,SAFE,LOW_RISK,0,0,1,0,0.9
pleven_small,2024-10-27,2024-11-26,0.3761,-0.4629,0.738,-6.5503,-13.2344,23.1,1.0,7.9,21.5,0.0,19.5,,0.0,0.36,2024-11-26T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,48,autumn,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2024-11-26,2024-12-26,0.3063,-0.3867,0.8314,-4.1982,-11.5371,40.6,10.8,100.7,161.5,0.0,12.6,,0.0,0.064,2024-12-26T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,52,winter,3.0,0.0,2,0,MODERATE_RISK,SAFE,1,1,0,0,0.9
pleven_small,2025-01-01,2025-01-31,0.3324,-0.4291,0.7274,-6.814,-13.3029,36.3,1.5,0.0,5.7,0.0,18.0,,0.0,0.438,2025-01-31T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,5,winter,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2025-01-31,2025-03-02,0.3014,-0.2925,0.732,-6.6999,-13.8726,38.0,3.9,7.5,25.6,0.0,10.5,,0.0,0.228,2025-03-02T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,9,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2025-03-02,2025-04-01,0.3135,-0.3853,0.7523,-6.1925,-12.6841,42.8,12.8,53.6,68.1,0.0,17.0,,0.0,0.061,2025-04-01T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,14,spring,1.0,0.0,1,0,LOW_RISK,SAFE,1,0,0,0,0.9
pleven_small,2025-04-01,2025-05-01,0.4662,-0.4578,0.722,-6.9503,-13.6692,23.6,-9.9,1.1,44.4,0.0,23.1,,0.0,0.114,2025-05-01T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,18,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2025-05-01,2025-05-31,0.5237,-0.5,0.7778,-5.5555,-12.3648,35.7,6.1,64.8,98.3,0.0,21.6,,0.0,0.0,2025-05-31T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,22,spring,1.0,0.0,1,0,LOW_RISK,SAFE,1,0,0,0,0.9
pleven_small,2025-05-31,2025-06-30,0.5128,-0.5068,0.7664,-5.8394,-13.0667,14.4,2.4,2.1,4.7,0.0,35.2,,0.0,0.603,2025-06-30T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,27,summer,0.0,3.0,0,2,SAFE,MODERATE_RISK,0,0,3,0,0.9
pleven_small,2025-06-30,2025-07-30,0.4369,-0.4538,0.7629,-5.9277,-12.7668,16.1,5.6,2.0,12.5,0.0,38.0,,0.0,0.504,2025-07-30T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,31,summer,0.0,3.0,0,2,SAFE,MODERATE_RISK,0,0,3,0,0.9
pleven_small,2025-07-30,2025-08-29,0.4012,-0.4327,0.754,-6.15,-13.4525,13.3,-6.6,2.9,12.9,0.0,30.6,,0.0,0.544,2025-08-29T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,35,summer,0.0,2.0,0,2,SAFE,MODERATE_RISK,0,0,2,0,0.9
pleven_small,2025-08-29,2025-09-28,0.3852,-0.4303,0.7441,-6.3179,-13.3033,15.1,7.1,6.8,24.1,0.0,28.2,,0.0,0.407,2025-09-28T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,39,autumn,0.0,1.0,0,1,SAFE,LOW_RISK,0,0,1,0,0.9
pleven_small,2025-09-28,2025-10-28,0.4118,-0.4597,0.7898,-5.0942,-12.8966,39.0,5.1,20.2,173.4,0.0,22.1,,0.0,0.017,2025-10-28T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,44,autumn,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2025-10-28,2025-11-27,0.3751,-0.417,0.7675,-5.6543,-12.6192,41.5,0.6,11.7,56.2,0.0,18.0,,0.0,0.033,2025-11-27T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,48,autumn,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2025-11-27,2025-12-27,0.4103,-0.4712,0.7886,-5.2859,-12.8899,39.8,3.5,30.2,51.4,0.0,6.8,,0.0,0.018,2025-12-27T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,52,winter,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2026-01-01,2026-01-31,0.1438,-0.0879,0.7749,-5.4908,-12.5775,39.5,2.0,20.9,55.7,0.0,12.4,,0.0,0.136,2026-01-31T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,5,winter,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2026-01-31,2026-03-02,0.1036,-0.2034,0.8157,-4.3636,-11.8894,36.8,-3.1,2.2,77.0,0.0,11.4,,0.0,0.154,2026-03-02T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,10,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_small,2026-03-02,2026-04-01,0.3368,-0.384,0.7602,-5.9943,-12.6785,35.0,9.7,41.1,50.2,0.0,18.5,,0.0,0.05,2026-04-01T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,14,spring,1.0,0.0,1,0,LOW_RISK,SAFE,1,0,0,0,0.9
pleven_levski,2023-04-27,2023-05-27,0.5675,-0.5497,0.6287,-9.2816,-16.4269,34.0,5.9,17.6,43.6,0.0,25.6,,0.0,0.01,2023-05-27T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,21,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2023-05-27,2023-06-26,0.6168,-0.5915,0.6389,-9.0271,-15.6411,31.9,4.6,21.5,84.6,0.0,33.8,,0.0,0.031,2023-06-26T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,26,summer,0.0,1.0,0,1,SAFE,LOW_RISK,0,0,1,0,0.9
pleven_levski,2023-06-26,2023-07-26,0.5679,-0.5613,0.6111,-9.7218,-16.0401,20.9,6.8,17.0,37.1,0.0,38.3,,0.0,0.174,2023-07-26T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,30,summer,0.0,3.0,0,2,SAFE,MODERATE_RISK,0,0,1,1,0.9
pleven_levski,2023-07-26,2023-08-25,0.4255,-0.4725,0.5575,-11.0629,-17.5043,16.6,2.1,0.6,26.3,0.0,35.8,,0.0,0.349,2023-08-25T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,34,summer,0.0,2.0,0,2,SAFE,MODERATE_RISK,0,0,2,0,0.9
pleven_levski,2023-08-25,2023-09-24,0.3411,-0.4236,0.5507,-11.2326,-18.741,16.5,-6.6,0.7,24.7,0.0,33.2,,0.0,0.406,2023-09-24T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,38,autumn,0.0,2.0,0,2,SAFE,MODERATE_RISK,0,0,2,0,0.9
pleven_levski,2023-09-24,2023-10-24,0.3044,-0.4071,0.5269,-11.8279,-19.3865,15.3,-1.0,0.0,0.9,0.0,32.7,,0.0,0.702,2023-10-24T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,43,autumn,0.0,4.0,0,3,SAFE,HIGH_RISK,0,0,2,1,0.9
pleven_levski,2023-10-24,2023-11-23,0.2775,-0.4031,0.5802,-10.4953,-18.6306,30.4,4.2,14.5,42.9,0.0,15.5,,0.0,0.123,2023-11-23T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,47,autumn,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2023-11-23,2023-12-23,0.3125,-0.4421,0.6325,-9.1866,-16.9383,33.8,-5.2,0.6,104.8,0.0,11.6,,0.0,0.073,2023-12-23T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,51,winter,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2024-01-01,2024-01-31,0.3167,-0.1895,0.6275,-9.312,-16.9248,34.6,-0.8,3.3,42.5,0.0,9.4,,0.0,0.063,2024-01-31T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,5,winter,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2024-01-31,2024-03-01,0.374,-0.4652,0.5366,-11.5848,-19.1009,27.6,2.9,7.2,20.1,0.0,20.5,,0.0,0.332,2024-03-01T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,9,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2024-03-01,2024-03-31,0.4797,-0.4996,0.5393,-11.5168,-18.2336,25.3,-4.6,15.3,57.0,0.0,27.5,,0.0,0.097,2024-03-31T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,13,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2024-03-31,2024-04-30,0.5847,-0.5721,0.5312,-11.7203,-18.4802,37.5,-2.1,12.0,70.9,0.0,20.8,,0.0,0.0,2024-04-30T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,18,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2024-04-30,2024-05-30,0.6455,-0.6107,0.6383,-9.0413,-15.6549,30.5,-6.9,6.5,95.0,0.0,23.9,,0.0,0.045,2024-05-30T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,22,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2024-05-30,2024-06-29,0.5367,-0.554,0.6012,-9.9699,-16.7626,16.0,0.3,4.2,24.1,0.0,34.2,,0.0,0.369,2024-06-29T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,26,summer,0.0,2.0,0,2,SAFE,MODERATE_RISK,0,0,2,0,0.9
pleven_levski,2024-06-29,2024-07-29,0.3663,-0.4409,0.5528,-11.1791,-17.6749,16.8,-9.9,13.4,24.7,0.0,34.3,,0.0,0.391,2024-07-29T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,31,summer,0.0,2.0,0,2,SAFE,MODERATE_RISK,0,0,2,0,0.9
pleven_levski,2024-07-29,2024-08-28,0.2965,-0.4033,0.5209,-11.9763,-19.1762,19.8,4.2,6.2,13.7,0.0,33.6,,0.0,0.516,2024-08-28T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,35,summer,0.0,2.0,0,2,SAFE,MODERATE_RISK,0,0,2,0,0.9
pleven_levski,2024-08-28,2024-09-27,0.2615,-0.3619,0.5147,-12.1336,-19.907,16.4,-11.1,0.0,32.6,0.0,30.5,,0.0,0.353,2024-09-27T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,39,autumn,0.0,1.0,0,1,SAFE,LOW_RISK,0,0,1,0,0.9
pleven_levski,2024-09-27,2024-10-27,0.3152,-0.4085,0.5024,-12.4393,-20.3033,16.1,-3.2,0.0,63.8,0.0,19.6,,0.0,0.249,2024-10-27T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,43,autumn,0.0,1.0,0,1,SAFE,LOW_RISK,0,0,1,0,0.9
pleven_levski,2024-10-27,2024-11-26,0.3052,-0.4163,0.5406,-11.4844,-19.3119,25.6,0.4,5.8,24.9,0.0,16.5,,0.0,0.328,2024-11-26T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,48,autumn,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2024-11-26,2024-12-26,0.3258,-0.4348,0.7128,-7.179,-14.1154,41.0,6.7,100.6,156.7,0.0,11.6,,0.0,0.055,2024-12-26T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,52,winter,3.0,0.0,2,0,MODERATE_RISK,SAFE,1,1,0,0,0.9
pleven_levski,2025-01-01,2025-01-31,0.3229,-0.4033,0.5266,-11.8357,-19.6592,27.8,-2.7,0.0,7.9,0.0,17.2,,0.0,0.49,2025-01-31T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,5,winter,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2025-01-31,2025-03-02,0.3146,-0.2711,0.5512,-11.2212,-19.2684,33.7,6.0,5.4,24.6,0.0,9.6,,0.0,0.246,2025-03-02T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,9,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2025-03-02,2025-04-01,0.3727,-0.4304,0.6178,-9.5532,-16.125,40.8,19.1,26.5,42.0,0.0,18.1,,0.0,0.034,2025-04-01T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,14,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2025-04-01,2025-05-01,0.564,-0.5489,0.4796,-13.0103,-19.8313,9.7,-10.3,1.7,48.5,0.0,23.9,,0.0,0.253,2025-05-01T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,18,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2025-05-01,2025-05-31,0.6029,-0.5823,0.6233,-9.4167,-15.929,33.3,4.6,67.1,114.0,0.0,21.5,,0.0,0.017,2025-05-31T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,22,spring,1.0,0.0,1,0,LOW_RISK,SAFE,1,0,0,0,0.9
pleven_levski,2025-05-31,2025-06-30,0.5883,-0.5848,0.6342,-9.1449,-16.3331,15.9,6.1,3.7,11.3,0.0,35.7,,0.0,0.514,2025-06-30T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,27,summer,0.0,3.0,0,2,SAFE,MODERATE_RISK,0,0,3,0,0.9
pleven_levski,2025-06-30,2025-07-30,0.4438,-0.4903,0.6624,-8.4405,-15.0131,24.2,9.3,9.7,25.9,0.0,38.3,,0.0,0.269,2025-07-30T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,31,summer,0.0,3.0,0,2,SAFE,MODERATE_RISK,0,0,1,1,0.9
pleven_levski,2025-07-30,2025-08-29,0.361,-0.4304,0.5486,-11.2846,-18.6437,11.0,-7.7,6.7,30.0,0.0,30.4,,0.0,0.392,2025-08-29T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,35,summer,0.0,1.0,0,1,SAFE,LOW_RISK,0,0,1,0,0.9
pleven_levski,2025-08-29,2025-09-28,0.3253,-0.4205,0.5158,-12.1049,-19.6407,16.0,7.4,4.1,15.6,0.0,27.7,,0.0,0.52,2025-09-28T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,39,autumn,0.0,1.0,0,1,SAFE,LOW_RISK,0,0,1,0,0.9
pleven_levski,2025-09-28,2025-10-28,0.3389,-0.4107,0.6194,-9.5121,-17.2542,38.0,4.4,18.4,184.9,0.0,22.0,,0.0,0.049,2025-10-28T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,44,autumn,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2025-10-28,2025-11-27,0.3642,-0.4267,0.6337,-9.1584,-16.5831,40.7,-0.2,6.1,48.9,0.0,17.1,,0.0,0.038,2025-11-27T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,48,autumn,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2025-11-27,2025-12-27,0.4784,-0.5009,0.6432,-8.92,-16.2919,39.1,3.3,31.3,57.0,0.0,6.3,,0.0,0.0,2025-12-27T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,52,winter,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2026-01-01,2026-01-31,0.229,-0.0829,0.6627,-8.4321,-15.992,39.9,1.5,23.1,67.0,0.0,11.5,,0.0,0.098,2026-01-31T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,5,winter,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2026-01-31,2026-03-02,0.3743,-0.3929,0.6941,-7.6438,-15.5031,35.9,-5.0,4.7,81.6,0.0,11.3,,0.0,0.034,2026-03-02T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,10,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
pleven_levski,2026-03-02,2026-04-01,0.4113,-0.4549,0.6339,-9.151,-16.259,29.5,7.1,36.1,43.4,0.0,18.2,,0.0,0.072,2026-04-01T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,14,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
danube_belene_svishtov,2023-04-27,2023-05-27,0.6161,-0.5165,0.6005,-9.9852,-16.9258,34.2,2.4,8.2,40.8,0.0,25.9,,0.0,0.008,2023-05-27T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,21,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
danube_belene_svishtov,2023-05-27,2023-06-26,0.5929,-0.5226,0.6192,-9.5196,-16.2447,34.8,5.2,4.9,50.0,0.0,34.0,,0.0,0.002,2023-06-26T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,26,summer,0.0,1.0,0,1,SAFE,LOW_RISK,0,0,1,0,0.9
danube_belene_svishtov,2023-06-26,2023-07-26,0.5096,-0.4812,0.607,-9.8238,-16.926,18.3,1.0,8.7,31.4,0.0,37.8,,0.0,0.264,2023-07-26T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,30,summer,0.0,2.0,0,2,SAFE,MODERATE_RISK,0,0,2,0,0.9
danube_belene_svishtov,2023-07-26,2023-08-25,0.4034,-0.4087,0.597,-10.0761,-16.956,14.9,-2.7,0.1,38.0,0.0,35.7,,0.0,0.244,2023-08-25T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,34,summer,0.0,2.0,0,2,SAFE,MODERATE_RISK,0,0,2,0,0.9
danube_belene_svishtov,2023-08-25,2023-09-24,0.3521,-0.3808,0.565,-10.873,-18.9127,17.3,-2.0,1.0,22.1,0.0,34.0,,0.0,0.422,2023-09-24T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,38,autumn,0.0,2.0,0,2,SAFE,MODERATE_RISK,0,0,2,0,0.9
danube_belene_svishtov,2023-09-24,2023-10-24,0.3143,-0.3634,0.5353,-11.6176,-19.6961,15.5,-3.5,0.0,1.0,0.0,30.6,,0.0,0.694,2023-10-24T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,43,autumn,0.0,4.0,0,3,SAFE,HIGH_RISK,0,0,2,1,0.9
danube_belene_svishtov,2023-10-24,2023-11-23,0.2961,-0.367,0.5912,-10.2203,-18.9231,29.3,6.1,21.3,50.1,0.0,16.0,,0.0,0.125,2023-11-23T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,47,autumn,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
danube_belene_svishtov,2023-11-23,2023-12-23,0.3181,-0.3853,0.6257,-9.3566,-17.6243,33.5,-3.6,1.1,104.5,0.0,10.9,,0.0,0.074,2023-12-23T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,51,winter,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
danube_belene_svishtov,2024-01-01,2024-01-31,0.28,-0.2026,0.5887,-10.2829,-18.479,33.0,1.6,6.0,41.1,0.0,9.6,,0.0,0.096,2024-01-31T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,5,winter,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
danube_belene_svishtov,2024-01-31,2024-03-01,0.3744,-0.3895,0.5254,-11.8662,-20.0779,27.9,3.9,4.0,11.3,0.0,21.0,,0.0,0.427,2024-03-01T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,9,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
danube_belene_svishtov,2024-03-01,2024-03-31,0.4958,-0.4466,0.5266,-11.8349,-19.3177,26.3,-0.9,13.0,45.9,0.0,28.1,,0.0,0.087,2024-03-31T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,13,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
danube_belene_svishtov,2024-03-31,2024-04-30,0.5812,-0.5075,0.538,-11.5499,-18.9359,37.6,-0.2,16.3,72.2,0.0,22.2,,0.0,0.0,2024-04-30T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,18,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
danube_belene_svishtov,2024-04-30,2024-05-30,0.6583,-0.5665,0.6198,-9.504,-16.3432,28.8,-7.0,8.0,66.5,0.0,25.2,,0.0,0.062,2024-05-30T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,22,spring,0.0,0.0,0,0,SAFE,SAFE,0,0,0,0,0.9
danube_belene_svishtov,2024-05-30,2024-06-29,0.5232,-0.4975,0.5771,-10.5719,-17.6556,14.6,0.2,0.7,10.4,0.0,35.7,,0.0,0.537,2024-06-29T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,26,summer,0.0,3.0,0,2,SAFE,MODERATE_RISK,0,0,3,0,0.9
danube_belene_svishtov,2024-06-29,2024-07-29,0.3672,-0.4007,0.5496,-11.2611,-18.4683,22.6,-6.1,26.1,33.6,0.0,34.5,,0.0,0.233,2024-07-29T23:59:59Z,Sentinel Hub Statistical API + OpenMeteo,31,summer,0.0,1.0,0,1,SAFE,LOW_RISK,0,0,1,0,0.9
